frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
10,1.062424697538585,0.9744836888270952,0.382021329675387,0.04792435115181185,0.04004633860156224,-0.7359873233754939,0.6741084535606005,-0.22300461317732317,0.03565509750539744,0.1327753872849866,0.1588252987809342,0.008044425064941109,0.0,-0.22682674747762985,-0.06097747240102816,-0.20757757332166094,0.20537342805882663,-0.07278770864022086,0.0,-0.2896103500953127,1.6022637611424602,0.1349793232095801,-0.3469824051525698,-0.7941360712972407,-0.29224429717553246,-1.650357439505804,-0.13504742549221224,-0.37330467523010924,0.31542405469766205
11,1.0623571323644572,0.9743130621225594,0.3820330203866432,0.04796888588704836,0.039976102198328804,-0.7358243031415462,0.6742873958083772,-0.22261506117939908,0.035495181540273146,0.13241585337995726,0.15925310545953125,0.007724098744691675,0.0,-0.2262853474531225,-0.06103551986417529,-0.20804249383490128,0.20603411661445342,-0.07361426711714927,0.0,-0.2897368589314235,1.6021533364857548,0.13477596145623463,-0.34636904969692234,-0.7938954304548079,-0.2924656077188242,-1.6509124281346483,-0.13543747736417233,-0.3739519089797481,0.3159317870920325
12,1.062290364978361,0.9741490604165647,0.3820452464941226,0.04800229858201955,0.03989365432475208,-0.7356573936030082,0.6744719971301177,-0.22217287141250647,0.03533026304732886,0.13204145451117447,0.15955109703568712,0.007480763801338379,0.0,-0.22567093293775867,-0.061077423043541273,-0.20852942496930232,0.2065845829082637,-0.07437508168235166,0.0,-0.2904154692489935,1.6019955558374988,0.13449752736706416,-0.34577083917579005,-0.7941169744486097,-0.29332835937351637,-1.6514660329331392,-0.1355445163745371,-0.3742927318087775,0.3166770974009344
13,1.0622260927438052,0.9739933308907783,0.3820578409727373,0.048072624806733875,0.03984706483910576,-0.7354944577980087,0.6746474165935223,-0.22174133401402035,0.03516228260678898,0.13168647537335765,0.15958016863241833,0.0073920988820017006,0.0,-0.2251457140587767,-0.06110035174534246,-0.20903327450009587,0.20702177085814022,-0.07504138275941577,0.0,-0.29111272284407513,1.6018920220025699,0.13428956340957748,-0.34521262803312175,-0.7939473813661807,-0.29443641658324443,-1.6521201163404415,-0.13558403448068457,-0.37436570015854964,0.31722208544046193
14,1.0621607164390934,0.9738424103520884,0.3820701442771075,0.048187257988136,0.03983242916628993,-0.7353428703624331,0.6748053265656966,-0.22135434152821082,0.034981661048360965,0.13137341423668644,0.15942059741640632,0.00740298853215058,0.0,-0.22475350471519553,-0.061122202685552254,-0.2094305227036115,0.20737331594609193,-0.07561874651845958,0.0,-0.2916983805939872,1.6017959445666938,0.13406650596931097,-0.34460017494726175,-0.7939925025755654,-0.2945779227727514,-1.6528684131767064,-0.1357398493903011,-0.3742032166304007,0.31618956523879377
15,1.0620984039636927,0.9737059603084228,0.38208143072428885,0.04833398461274853,0.03982701658042477,-0.7352221556930308,0.6749266748765014,-0.22104490409016142,0.03478488792101322,0.13115777827133585,0.15922050332582963,0.0074284809867792775,0.0,-0.2245073881571531,-0.0611895933589113,-0.20975887744418145,0.20772280859906456,-0.07612216278851633,0.0,-0.29185976601814523,1.6018151253054322,0.13384735045716112,-0.3439281640682834,-0.794008623095433,-0.2939256257112129,-1.6537694364652675,-0.13595833069705598,-0.3739596632276288,0.31443680391932166
16,1.0620381606372091,0.9735818495065264,0.382090804269803,0.04848618611660757,0.039798448998193584,-0.7351478209202272,0.6749984108199415,-0.22071066149933283,0.03456581308502563,0.1310773096563228,0.15901326568560828,0.007439565665393624,0.0,-0.22435574030557062,-0.06129971509113122,-0.20994188501057048,0.20813042094413764,-0.07658876862676398,0.0,-0.29160851747058475,1.6020751315775694,0.13371790095779987,-0.3433107261537569,-0.7938809596487517,-0.2933494954135316,-1.654558132118675,-0.136210648241768,-0.37373044997531474,0.3129743241048144
17,1.0619808976402993,0.973473707865958,0.38209876683210975,0.04864026045883941,0.03974485912767371,-0.7351242275630135,0.675016178535967,-0.22038195711887687,0.03433128325088619,0.13114347716770094,0.15884967827437427,0.007415989505521907,0.0,-0.2242987920820452,-0.061452872013798926,-0.20996765933946415,0.20858003213427792,-0.07699769426201131,0.0,-0.2912603334397692,1.602433254453537,0.13368270769127036,-0.34296253279652505,-0.7938700247766085,-0.29315149498007836,-1.6551169543442246,-0.13650517414814473,-0.3736791533345903,0.31214989933724413
18,1.0619279000068145,0.9733805104370022,0.38210608147607217,0.048790239535994206,0.03967753857181938,-0.7351343428413656,0.6749982988379275,-0.22007253768517748,0.03411572012583825,0.13129836723529306,0.15872305429318706,0.007370217680115976,0.0,-0.22431203764125998,-0.061623144904938254,-0.20989228431038312,0.20904875472056578,-0.07735792671537234,0.0,-0.291110954525102,1.6026919613769195,0.13371433891499634,-0.3430524658504882,-0.7942744673614796,-0.29369465581795323,-1.6552412240167973,-0.13683855013128254,-0.37396112777709634,0.3124441598299527
19,1.0618765343164998,0.9732916546152793,0.38211135734316753,0.048933479743227634,0.03961693559606636,-0.7351662607788358,0.6749567260103876,-0.21972590221763744,0.033878757608306914,0.1315107817949096,0.15850161580558333,0.007339331427760679,0.0,-0.22437492823992672,-0.06177512560175012,-0.2097528443046645,0.2095113069580203,-0.07769854043260876,0.0,-0.29137681094048024,1.602925528478647,0.1339160504599807,-0.3434455235573097,-0.7948909841928785,-0.29498986551361983,-1.6546804019814967,-0.1369636681152059,-0.37451694466334945,0.31485207570994594
20,1.0618288531979874,0.9732171475557296,0.38211686888294233,0.049075260710546555,0.039570406797293685,-0.7352086097527327,0.6749030314330666,-0.21943400935605006,0.03370304710045592,0.1317873593528694,0.15830669775845221,0.007290496882135462,0.0,-0.22450666241823403,-0.06191874627690354,-0.20956762242358112,0.20996151831514,-0.07799550207534803,0.0,-0.2921719363333787,1.6031480777029394,0.13423349311302074,-0.34399348735010693,-0.7952296143554688,-0.2962528003208039,-1.653775580998718,-0.13696065572928923,-0.3752837348175401,0.31695297884324297
21,1.0617841313150784,0.9731584860335644,0.38212109288616275,0.04918328509965202,0.0395189970170626,-0.7352059058345206,0.6749011256233122,-0.21921423255476225,0.033554556527729054,0.13192208874319222,0.15818838952918068,0.007245944395162941,0.0,-0.22457904835589398,-0.062045559808720875,-0.20952074202743007,0.21039651802789036,-0.0783010573710459,0.0,-0.29351756385293776,1.603314153009221,0.1345932417787058,-0.34480163012787335,-0.7952069295264126,-0.2973356121436906,-1.6526255811558508,-0.13676751220339817,-0.3761805208242317,0.3181625999634304
22,1.061747302767661,0.973109016903331,0.38212310326306975,0.049249660634772964,0.0394508427619522,-0.7352014930505462,0.6749050796585987,-0.21902466528778464,0.03342791173719818,0.1319484462290363,0.15818292929458502,0.007162304815180362,0.0,-0.22455465912668304,-0.062142042718710704,-0.2095396208965772,0.2107737694678294,-0.07861879377426478,0.0,-0.2953074212196541,1.6032986031568337,0.13490411075745465,-0.34577737529068436,-0.7949507293679391,-0.29834868779659685,-1.6513544497391213,-0.13648176529986342,-0.3769551472123146,0.31866760622238594
23,1.0617182089661867,0.9730585674285168,0.3821218959533733,0.049286057675113654,0.03938586351712905,-0.7351982603256437,0.6749097393637187,-0.21884151105114286,0.033301079502400036,0.13189840973374195,0.15824489097202019,0.007023028046777929,0.0,-0.2244698969163634,-0.062202028651548745,-0.20954304780134253,0.21108048156623618,-0.07895219106576967,0.0,-0.297512576014989,1.6031364389584586,0.13507504713420998,-0.34650401150638177,-0.794738093612267,-0.29836452374194994,-1.6503734206029106,-0.13635783501363571,-0.3771520587779687,0.31768994535623907
24,1.061686595273916,0.9730165996168917,0.38212043633329135,0.04928570319558537,0.03929577449618031,-0.7351831225349922,0.6749315060855885,-0.2186374520713279,0.033222957919971055,0.13189352220537043,0.1584220866752335,0.006811028805026063,0.0,-0.22427659042394138,-0.062249246964435394,-0.20957592331594227,0.2113279467990265,-0.07929284121948127,0.0,-0.3000608912601127,1.6029760571552654,0.13504222214065417,-0.34610704487956595,-0.794838831970671,-0.2979939476410333,-1.6496872930748456,-0.13629643107609055,-0.37681903038042297,0.31750306924091215
25,1.0616579695395858,0.9729764600691644,0.38211804832437557,0.049240315284481154,0.039188669402786626,-0.7351890319177158,0.6749346093430207,-0.2183579136226127,0.033168069437347375,0.13192220113568898,0.15865597869037495,0.006530769710734567,0.0,-0.2239790242890141,-0.062263922157821575,-0.20956421221533247,0.21151336486937636,-0.07962004327117858,0.0,-0.3022554354390094,1.6030923201551157,0.13502497330054103,-0.3447761765489891,-0.7912514158703474,-0.2985484971522191,-1.649164927782204,-0.13600226601689314,-0.37612591128250167,0.31920149804569875
26,1.0616349689508053,0.9729459883815621,0.38211562490695355,0.04918374113601761,0.03907779216753311,-0.7352116346097052,0.674920542065288,-0.21809084915859223,0.03314025153700761,0.13200825189881796,0.15893380313787178,0.006219487165481367,0.0,-0.22371021231443794,-0.06227160644501369,-0.20950165790765085,0.21169477374622506,-0.0799039104455431,0.0,-0.3035497882152735,1.603918843418977,0.13518167647277843,-0.3433382441144238,-0.7818594159846243,-0.2991912807977328,-1.6486011323680223,-0.1356232275168989,-0.37512733497044776,0.320339082057982
27,1.061618228225544,0.972924290856711,0.3821129885820719,0.04910321481080617,0.03894422614152244,-0.7352550858944666,0.6748867906632953,-0.21775010736979053,0.03311856725296693,0.13213313569448118,0.15917815516499184,0.005912112831295675,0.0,-0.22342337460015685,-0.06226608893516823,-0.20938754403848073,0.21188944162189982,-0.08014735012618698,0.0,-0.3043112693759705,1.6059683404943805,0.1358985970791228,-0.34347469824987537,-0.7742747469272271,-0.2999711513389692,-1.6477894395427921,-0.13507742168095033,-0.3743862733332489,0.32079178126010943
28,1.0616078996531584,0.9729138090023556,0.38211064643918713,0.04898355948217515,0.03879331791708262,-0.7353243100969956,0.6748287548451228,-0.21732635113388465,0.03310209259524624,0.13232302670266768,0.15939825082972092,0.0056048121898139985,0.0,-0.22313733058701157,-0.06226421042012808,-0.20919962387762095,0.21213727518978093,-0.08034280478890332,0.0,-0.3051058865558611,1.6083343059582393,0.13686787100459086,-0.34466273456437035,-0.7688404639275042,-0.3005411191741465,-1.6471455435476978,-0.13455606854082972,-0.3740342541689019,0.31995902433287077
29,1.0616031373429446,0.9729071516695207,0.38210804877159416,0.04885975645464226,0.03864421033224878,-0.7354268837488724,0.6747345017608138,-0.21686756724001932,0.03307661586886209,0.1326081457099357,0.15958036612210424,0.005286586269505435,0.0,-0.2229259976911884,-0.06226651587103293,-0.20891011491405315,0.2124404125183284,-0.0804849067018704,0.0,-0.305769919121678,1.6105276098459202,0.13768340527785822,-0.34648174069053356,-0.766611858283659,-0.3009356670475446,-1.6470811939444978,-0.13453021733619477,-0.37450835312882963,0.31755355825148307
30,1.0616021929815533,0.9729033418726292,0.38210549376119207,0.048726266960764326,0.038495385864235836,-0.735557290033138,0.6746105018855987,-0.216364263143932,0.033053827359376585,0.13297257386457675,0.15973084246594474,0.004955658438855183,0.0,-0.22276947730462632,-0.062301970819897246,-0.2085337689279641,0.2128026619004621,-0.08059659402198378,0.0,-0.30595186636413907,1.61270284781639,0.138586026213729,-0.3485987208611964,-0.7669901569450709,-0.30123867012668143,-1.6476648750565082,-0.13512780184804868,-0.37585116785032363,0.31526731962700427
31,1.0616056214969907,0.9729016447085104,0.3821043434364739,0.04856399002584944,0.038338332832038725,-0.7356877694074109,0.6744888561368368,-0.21578128637677005,0.033058002394899255,0.13332403449522337,0.15981755263385797,0.00465102020824517,0.0,-0.22253832228298903,-0.06231382555348765,-0.20816377356363788,0.21312009323291486,-0.08066102970033595,0.0,-0.3055212666623765,1.6146181026129478,0.1397888801655799,-0.35130175119951335,-0.7685865842380271,-0.3014849769321961,-1.6485755465744671,-0.1359201858798399,-0.3774016293333202,0.3151291556894211
32,1.0616126409021132,0.9729007454466891,0.38210285254215265,0.0483716156563182,0.038159126676060195,-0.7358098499924614,0.6743796649545349,-0.21509146947224256,0.03305683132961632,0.1336459482464571,0.15982959154600676,0.004381034008203014,0.0,-0.22220495311191024,-0.06230495394257558,-0.20782714837464433,0.21338643941123153,-0.08068925233347055,0.0,-0.3048822621158601,1.6165433113261494,0.141332679549099,-0.3542827117194906,-0.7689997920230012,-0.3017732174108952,-1.6496273344470773,-0.13692836195976943,-0.37895829555853616,0.31617145508864297
33,1.0616213797251932,0.972899473867494,0.38210133818475983,0.048147133046300764,0.03796553793426787,-0.7359027514749549,0.6743052809227996,-0.2143062157801824,0.033033343462232995,0.1338852397781627,0.15974355880895588,0.004172367446523204,0.0,-0.22171287560875175,-0.06226263229521828,-0.20758733810018196,0.21360112047292046,-0.08072645631365447,0.0,-0.3045693441547522,1.6182464126997818,0.14286157611217207,-0.3567789409461133,-0.769449586699152,-0.3024938029349602,-1.6505929504052057,-0.13786576558667366,-0.38022279577602563,0.316892119411802
34,1.061626421019128,0.9728920476861811,0.3820992449349348,0.047905755768027275,0.0377554088642333,-0.735949509396286,0.6742832396590887,-0.21347375372564154,0.03297511241742511,0.13398378887532317,0.15961537558400177,0.00400213627544297,0.0,-0.22107339100599008,-0.062191373195681174,-0.20742939062612104,0.21374598697893282,-0.08077322259128805,0.0,-0.3049044101867964,1.619230299335455,0.14398129835108475,-0.35833056895786447,-0.7695897198166883,-0.3027198093256304,-1.65169837587848,-0.13877940845188702,-0.38114292313148823,0.31824445463884893
35,1.0616371678732095,0.9728944935404439,0.3821012981126424,0.04764484564436967,0.037529515249582236,-0.7359629422719145,0.674299675048953,-0.21265014294329002,0.032939809647538586,0.13397164150624208,0.15949013123984934,0.003891760116619229,0.0,-0.22029940486177457,-0.06213884804272642,-0.20747855957583589,0.21377358606332558,-0.08076797519120277,0.0,-0.30588764221375964,1.6190369829571143,0.14412697113718587,-0.3590627290100065,-0.7715552920151669,-0.3023061278514529,-1.6524935848628786,-0.1395568844959739,-0.38194343198692465,0.31889614508096276
36,1.0616449444644083,0.972902430635947,0.3821054075380697,0.04737392404855997,0.03731445372786298,-0.7359814681710226,0.6743104784682347,-0.21182841991658774,0.03293518075304748,0.13396591740616098,0.15934107418650748,0.0038174786405978448,0.0,-0.21949284846144412,-0.062071955617552015,-0.20755058950781316,0.21370893401921343,-0.08069470593312983,0.0,-0.30741674480673725,1.6185375032994151,0.14411526903489139,-0.35941215888457384,-0.7746315926321352,-0.3014817782440821,-1.6526844237601752,-0.1398266969989691,-0.3825700056149024,0.3181560883427401
37,1.0616487830767085,0.9729097211487266,0.3821080431209224,0.047100939762773825,0.03712422489808778,-0.7360291419280759,0.674288065764033,-0.21103171264251436,0.032999847135864076,0.13403290325053613,0.1592340693088828,0.0037137961062472177,0.0,-0.2187174150929651,-0.061878107358689774,-0.20752773869619703,0.2135884904356116,-0.08056845982447644,0.0,-0.3092287323543337,1.6180092590005735,0.14416619767571132,-0.35965327398262054,-0.7778666244176747,-0.30084055956700884,-1.6524366881150105,-0.1396188987795036,-0.38287055673555165,0.3162253006624873
38,1.061653775186961,0.972915761415808,0.38211095202718365,0.046835061574538615,0.03695376889193279,-0.7360837785558282,0.6742563065474179,-0.21031057861713554,0.0330908531912947,0.13412183032261826,0.1592214473916919,0.003571116680999971,0.0,-0.2179661770422761,-0.06168583567717427,-0.2074961378301493,0.21345911445531085,-0.08044376905009393,0.0,-0.3113125060183384,1.6175240134977926,0.14409792097112312,-0.35954403040746036,-0.7812768239461464,-0.3006693933731864,-1.6519361511671586,-0.13924914804396812,-0.3833091526789918,0.31445080295790917
39,1.0616608332276323,0.9729176322263838,0.38211350378059217,0.046541066793517064,0.03676857734801523,-0.7361575251112128,0.6742062733642121,-0.20955705957166124,0.03322064838151984,0.13425439567814534,0.15934554783326474,0.003343682434459379,0.0,-0.21720553532958548,-0.06151024819245914,-0.20738114675447514,0.21340356236973113,-0.08035497673135776,0.0,-0.31173016446429136,1.6175341123632616,0.1439822097347828,-0.3591001619351162,-0.7829984477067172,-0.3004491583729452,-1.6517220057523272,-0.13902334502672858,-0.38378404360322044,0.3130387623588959
40,1.061675954509403,0.9728993064360025,0.38211872968144256,0.04621372097659339,0.036577202528162024,-0.7362549965919984,0.6741327615848589,-0.2086998349870616,0.03338664009091197,0.13444776231310357,0.159577288876496,0.0029842283468510047,0.0,-0.21642963202090798,-0.06138277110331761,-0.2071156395820269,0.21343863498773025,-0.08033600281610569,0.0,-0.3107831847164553,1.618012957338657,0.14372722537307167,-0.3585991291171614,-0.7838902357600517,-0.30018422410612366,-1.651667118345669,-0.13896449611395553,-0.3844496263742118,0.31407603755080066
41,1.0616958537906904,0.9728680445703445,0.38212416136731414,0.04582619977222733,0.036367215963494626,-0.7363598994374703,0.6740559943490895,-0.20772745445528057,0.03360684070652568,0.13464454145040453,0.15994416559825372,0.0025118286541013224,0.0,-0.2155816588657273,-0.06122486367457858,-0.2067919923170822,0.21359854218758734,-0.0804160421297464,0.0,-0.31038940583621877,1.618260158330538,0.14359726449910354,-0.3590302462467329,-0.7862868738380251,-0.2999078537720682,-1.651839564075862,-0.13931083612781206,-0.3853295771131752,0.3153636348557661
42,1.0617120260123598,0.9728241115622631,0.3821302073452284,0.045391243677512856,0.03612448158807872,-0.7364301906587388,0.6740216844536494,-0.20668257862344885,0.033885535924676156,0.13471482131327844,0.1604560371618328,0.0019512625071592751,0.0,-0.21463352221213827,-0.06106455546644034,-0.20650358418175888,0.2139317867142265,-0.08067013885904009,0.0,-0.31237547889735895,1.6177282102601427,0.14402086213971713,-0.3605064177927467,-0.7916400571877594,-0.299689997789162,-1.6523845920453013,-0.1400379411537453,-0.3863332089126727,0.3157953056396111
43,1.0617328138621778,0.9727917733664599,0.3821322016318799,0.04495939229639787,0.03589105949894682,-0.7364793635261868,0.6740093708491333,-0.20576878621561748,0.034140032642067566,0.1347350505599209,0.16109378260068855,0.0013942943410926723,0.0,-0.21375149678392194,-0.06089971855122876,-0.20638175443825146,0.21438491160432221,-0.08098660389844634,0.0,-0.3154689197104127,1.6168747942558037,0.14497479725810555,-0.36252199362103277,-0.7959659309039602,-0.29979362673332194,-1.653131748349404,-0.14102480968897396,-0.38749040916932054,0.3154332727223135
44,1.0617565228555867,0.9727651217772981,0.3821306234605409,0.044575515043027425,0.03570491190399368,-0.7365005542844254,0.6740215992557737,-0.20506318552878916,0.0343322844980353,0.1347038583682501,0.16176963516029616,0.0008740796000048998,0.0,-0.21301610378634833,-0.06076488150852709,-0.20636346111692838,0.21489449148671788,-0.08135385358917113,0.0,-0.3193435280859114,1.6155560633465667,0.1461466287495392,-0.3649885793506653,-0.797595333532724,-0.3003517630430765,-1.653774606301226,-0.14204503527115772,-0.38865714929236994,0.3141504487551458
45,1.0617796007899525,0.9727535507736843,0.382125065469274,0.04418996397534282,0.03555475430628396,-0.7364871636825773,0.6740695544681348,-0.20447429102745018,0.03453613944900613,0.13457818340812716,0.16241247605549938,0.00045472040981141965,0.0,-0.21228748631127592,-0.06057236792321332,-0.20647963673800798,0.21537130728199116,-0.08173540380510039,0.0,-0.3232811699567031,1.6145818685276692,0.14847441546410461,-0.3688518789799021,-0.7904555842247687,-0.30147185271649596,-1.6544070125844887,-0.1429777014403725,-0.3897806003804076,0.3144555110812749
46,1.0618068603203152,0.9727893284293012,0.38211419238065786,0.043789959078117516,0.03542740072008657,-0.7364589232405875,0.674133216168339,-0.2041755954924495,0.03481526638326648,0.13439419227845,0.16324155927210365,0.00013412198483795518,0.0,-0.2116337655558205,-0.06028366960818833,-0.20675142832994792,0.2158287294311952,-0.08203483657821814,0.0,-0.32693927904271425,1.613691485951856,0.15166178662063035,-0.3745533892012376,-0.7695017933366625,-0.30271890468512774,-1.654739849305585,-0.14363204228101698,-0.39068667248598776,0.3149801535761562
47,1.0618197405119827,0.9728821618811895,0.38209497418828053,0.0434153851093999,0.03532441206896864,-0.7363584013725801,0.6742726414261528,-0.2042606203412246,0.035105993702579615,0.13399919779739292,0.1641679810697035,2.2403109485653883e-05,0.0,-0.21095953719525448,-0.059875278801877554,-0.20744664910588445,0.216146986967619,-0.08226775236373571,0.0,-0.33160608165084104,1.6135432767367757,0.1554513938750861,-0.383528216416369,-0.7525356433887269,-0.3030473560108014,-1.6551734970829959,-0.1439348114239421,-0.39119130719079537,0.3143400864174364
48,1.0618341369580173,0.972947357748793,0.38208287651701733,0.04309025383775951,0.03522720465589635,-0.7362673759162673,0.6743979724448333,-0.2041426581242004,0.03534227284585226,0.13364375996037722,0.16470068863868195,5.953975658654076e-06,0.0,-0.21028834686844688,-0.059563425806186676,-0.20796377731548307,0.2162403042661556,-0.08241579725135756,0.0,-0.33722720402205647,1.6140937123750876,0.1600352007997045,-0.39496394274932994,-0.7453266196150982,-0.3028180462397073,-1.6558330482498895,-0.14394504007806036,-0.39126329365641443,0.31256032362405906
49,1.061858825602562,0.9729847828077255,0.3820782540623098,0.04289865742558759,0.035193999200351024,-0.7362351252490897,0.6744471276244152,-0.20391427087260894,0.03547068581316809,0.13354392296066203,0.16466197272253358,0.00016597384374775204,0.0,-0.20996577699392718,-0.0594439607069332,-0.20810303659273327,0.21618664029919804,-0.08242965522255918,0.0,-0.3384590353110956,1.6165048251360357,0.1644400921338849,-0.40596157436588864,-0.7390208462348655,-0.30225501480988154,-1.6565553848236927,-0.14391327534365767,-0.39165046194952646,0.3113422532858887
50,1.0618836829180476,0.9729991454757556,0.3820746518940409,0.04281790249850276,0.03516165864282803,-0.7363131342988444,0.6743687813400955,-0.20338029321250067,0.03545172077945729,0.13385292299026938,0.16400695845599195,0.00047720831662816793,0.0,-0.20997003945040343,-0.059443390862040126,-0.20779834241488782,0.21618340326534025,-0.08240507157183191,0.0,-0.33638011759379477,1.6201846596630167,0.16840691614432574,-0.41417664359691714,-0.7335443156358257,-0.30101670063123037,-1.657632641576269,-0.14428550137470164,-0.39222768245272954,0.3110154523090362
